originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2000_,regionflow_2002_,regionflow_2004_,regionflow_2006_,regionflow_2008_,regionflow_2010_,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2002,countryflow_2004,countryflow_2006,countryflow_2008,countryflow_2010,origin_show,destination_show
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,295,Groß-Gerau,346,480,449,483,515,457,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,297,Hochtaunuskreis,128,140,152,123,157,150,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,300,Kassel,27,38,25,32,37,39,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,307,Ludwigshafen,13,3,16,18,13,26,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,308,Main-Kinzig-Kreis,82,93,103,87,80,106,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,309,Main-Taunus-Kreis,803,685,710,646,681,646,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,310,Mainz,1071,986,1059,1007,1044,975,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,311,Mainz-Bingen,569,682,570,525,522,479,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,312,Marburg-Biedenkopf,37,66,47,34,50,72,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,313,Mayen-Koblenz,22,8,30,34,21,22,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,320,Offenbach,117,125,110,110,129,152,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,326,Saarbrücken,14,14,25,27,32,37,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,334,Trier,21,18,10,42,13,16,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,341,Wetteraukreis,68,104,86,84,114,103,1,1
6,West,6,West,231602,242694,239638,235588,246448,248023,,342,Wiesbaden,342,Wiesbaden,0,0,0,0,0,0,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,345,Aachen,22,23,33,23,36,32,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,346,Bielefeld,15,20,12,11,9,13,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,347,Bochum,11,14,13,6,16,15,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,348,Bonn,87,52,49,42,64,58,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,349,Borken,7,10,8,4,11,10,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,352,Dortmund,42,38,40,42,44,42,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,353,Duisburg,6,14,10,8,10,31,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,354,Düren,3,7,5,17,5,11,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,355,Düsseldorf,64,70,75,89,81,69,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,356,Ennepe-Ruhr-Kreis,8,8,9,6,13,9,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,357,Essen,18,22,16,30,38,17,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,359,Gelsenkirchen,6,3,11,11,3,3,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,360,Gütersloh,7,12,6,15,8,6,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,361,Hagen,5,4,1,3,10,7,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,364,Herford,4,6,7,0,4,1,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,368,Kleve,6,16,18,7,6,13,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,369,Köln,122,88,125,100,193,144,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,370,Krefeld,9,16,4,12,11,3,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,372,Lippe,3,5,15,18,10,15,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,373,Märkischer Kreis,4,10,5,6,9,9,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,374,Mettmann,16,24,20,14,24,22,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,375,Minden-Lübbecke,4,4,10,1,11,3,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,376,Mönchengladbach,9,10,11,5,7,10,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,378,Münster,20,24,18,20,29,28,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,379,Oberbergischer Kreis,9,5,5,4,5,3,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,380,Oberhausen,1,5,6,3,2,4,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,382,Paderborn,12,15,10,2,5,10,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,383,Recklinghausen,10,13,6,23,11,19,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,385,Rhein-Erft-Kreis,28,21,29,18,27,24,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,386,Rheinisch-Bergischer Kreis,18,4,16,3,34,14,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,387,Rhein-Kreis Neuss,27,27,17,22,17,23,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,388,Rhein-Sieg-Kreis,42,46,54,33,51,49,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,390,Soest,2,5,2,7,1,6,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,392,Steinfurt,4,5,4,15,5,7,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,393,Unna,30,30,28,28,34,30,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,394,Viersen,6,12,10,9,14,6,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,395,Warendorf,2,2,2,4,6,4,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,396,Wesel,10,4,5,11,10,6,1,1
6,West,7,Nord West,35908,35674,36052,35618,38593,38366,,342,Wiesbaden,397,Wuppertal,8,12,9,3,11,24,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,3,Braunschweig,37,24,42,33,27,36,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,4,Bremen,27,53,65,53,69,64,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,13,Emsland,11,22,28,20,37,14,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,18,Göttingen,28,24,24,24,26,20,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,20,Hamburg,155,206,227,221,240,244,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,22,Harburg,8,11,8,18,11,16,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,24,Herzogtum Lauenburg,6,1,11,12,12,10,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,25,Hildesheim,20,9,19,18,16,13,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,27,Kiel,19,40,18,40,33,46,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,29,Lübeck,7,15,19,13,20,24,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,31,Lüneburg,11,27,16,9,10,8,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,36,Oldenburg,13,15,26,29,18,17,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,39,Osnabrück,25,23,15,16,25,20,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,42,Ostholstein,10,8,10,8,19,10,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,44,Pinneberg,20,17,28,17,23,17,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,46,Region Hannover,111,89,74,100,116,103,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,47,Rendsburg-Eckernförde,25,20,9,14,10,17,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,51,Schleswig-Flensburg,8,1,7,11,9,4,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,52,Segeberg,8,15,9,10,14,12,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,345,Aachen,56,Stormarn,4,5,12,16,15,16,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,65,Barnim,1,4,6,8,10,6,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,66,Berlin,268,349,294,365,405,454,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,72,Ludwigslust-Parchim,11,8,2,7,9,4,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,73,Märkisch-Oderland,0,3,0,3,6,15,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,74,Mecklenb.,5,6,5,7,10,9,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,76,Oberhavel,11,2,4,3,4,8,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,80,Potsdam-Mittelmark,30,25,14,28,20,21,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,82,Rostock,8,11,15,9,8,12,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,83,Rostock,2,4,7,8,3,6,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,345,Aachen,88,Vorpommern-Greifswald,6,8,7,6,13,17,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,92,Bautzen,5,4,5,9,3,5,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,95,Chemnitz,11,4,11,11,9,14,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,97,Dresden,33,38,47,26,47,40,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,100,Erfurt,15,11,15,13,7,11,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,106,Halle (Saale),9,8,25,13,10,22,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,111,Jerichower Land,7,20,12,8,11,20,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,113,Leipzig,48,36,40,37,33,40,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,114,Leipzig,1,5,4,7,5,6,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,115,Magdeburg,1,6,14,12,20,12,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,118,Mittelsachsen,5,6,8,7,5,10,1,1
7,Nord West,3,Ost,9579,9621,9916,9421,10208,10063,,345,Aachen,136,Zwickau,2,5,2,15,8,4,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,145,Augsburg,7,17,18,23,28,28,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,146,Augsburg,5,7,17,17,4,6,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,168,Freising,23,16,4,21,22,3,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,170,Fürstenfeldbruck,19,7,14,3,17,15,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,171,Fürth,2,11,8,4,12,12,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,195,München,272,167,178,264,229,254,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,196,München,57,30,32,46,49,35,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,202,Nürnberg,41,49,27,55,51,32,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,210,Regensburg,17,10,24,20,27,24,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,214,Rosenheim,18,13,16,6,13,10,1,1
7,Nord West,4,Süd Ost,20284,18644,17724,20816,21747,19372,,345,Aachen,231,Würzburg,9,10,18,24,17,43,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,236,Böblingen,33,27,28,41,49,44,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,237,Bodenseekreis,17,27,24,17,32,31,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,238,Breisgau,28,10,22,27,12,24,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,241,Enzkreis,10,6,7,6,17,12,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,242,Esslingen,37,36,25,33,24,42,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,243,Freiburg,19,55,67,48,56,64,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,246,Heidelberg,24,27,35,39,37,42,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,249,Heilbronn,19,13,14,22,18,26,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,251,Karlsruhe,32,33,45,44,55,46,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,252,Karlsruhe,24,15,26,25,19,26,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,253,Konstanz,17,32,22,40,26,42,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,255,Ludwigsburg,42,43,45,39,47,33,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,257,Mannheim,56,36,64,54,65,57,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,259,Ortenaukreis,18,15,18,15,21,25,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,260,Ostalbkreis,10,15,17,15,12,15,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,262,Rastatt,24,20,20,20,20,18,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,263,Ravensburg,17,14,11,16,17,14,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,264,Rems-Murr-Kreis,18,28,25,13,25,23,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,265,Reutlingen,28,10,22,9,25,10,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,266,Rhein-Neckar-Kreis,49,43,29,38,54,42,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,271,Stuttgart,72,103,124,105,119,101,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,272,Tübingen,8,11,21,44,46,21,1,1
7,Nord West,5,Süd West,19412,19407,18435,19116,21643,19136,,345,Aachen,274,Ulm,8,20,14,16,11,25,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,282,Bergstraße,26,7,12,15,22,9,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,286,Darmstadt,25,17,20,31,33,34,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,287,Darmstadt-Dieburg,52,20,29,27,19,15,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,291,Frankfurt,95,93,100,135,153,123,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,294,Gießen,27,39,30,22,33,40,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,295,Groß-Gerau,15,21,14,17,29,10,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,297,Hochtaunuskreis,22,15,11,11,34,27,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,300,Kassel,11,13,18,30,31,28,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,307,Ludwigshafen,12,13,10,12,17,28,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,308,Main-Kinzig-Kreis,26,14,18,33,32,14,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,309,Main-Taunus-Kreis,35,20,15,23,23,24,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,310,Mainz,11,28,38,61,43,44,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,311,Mainz-Bingen,26,18,18,14,19,22,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,312,Marburg-Biedenkopf,22,18,25,30,37,35,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,313,Mayen-Koblenz,25,23,46,48,29,44,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,320,Offenbach,38,31,22,33,38,26,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,326,Saarbrücken,28,42,34,36,36,37,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,334,Trier,28,32,57,91,66,94,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,341,Wetteraukreis,20,21,18,18,21,10,1,1
7,Nord West,6,West,37870,38234,36254,37004,39075,37576,,345,Aachen,342,Wiesbaden,26,29,32,52,40,48,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,345,Aachen,0,0,6706,0,0,0,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,346,Bielefeld,57,40,54,54,57,60,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,347,Bochum,58,69,72,108,72,104,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,348,Bonn,154,234,261,307,336,418,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,349,Borken,41,39,38,42,53,65,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,352,Dortmund,110,108,112,118,130,118,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,353,Duisburg,90,81,84,92,116,140,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,354,Düren,1809,1800,1717,1707,1592,1671,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,355,Düsseldorf,211,332,418,408,531,526,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,356,Ennepe-Ruhr-Kreis,41,40,41,44,53,50,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,357,Essen,131,96,144,162,155,210,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,359,Gelsenkirchen,12,14,29,41,23,32,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,360,Gütersloh,31,15,29,40,34,40,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,361,Hagen,10,20,25,33,20,46,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,364,Herford,11,10,19,24,17,29,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,368,Kleve,70,61,80,99,79,98,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,369,Köln,656,768,855,1002,1140,1128,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,370,Krefeld,119,85,91,112,98,111,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,372,Lippe,14,27,24,33,23,23,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,373,Märkischer Kreis,42,37,45,46,58,50,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,374,Mettmann,98,87,111,141,143,127,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,375,Minden-Lübbecke,16,14,16,21,37,31,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,376,Mönchengladbach,139,208,215,210,234,250,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,378,Münster,88,80,133,108,107,152,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,379,Oberbergischer Kreis,44,56,77,84,74,71,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,380,Oberhausen,18,18,23,41,26,45,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,382,Paderborn,31,22,55,62,41,42,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,383,Recklinghausen,60,54,79,87,91,81,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,385,Rhein-Erft-Kreis,337,368,342,343,402,404,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,386,Rheinisch-Bergischer Kreis,103,78,121,97,106,113,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,387,Rhein-Kreis Neuss,258,163,254,221,295,309,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,388,Rhein-Sieg-Kreis,169,189,231,201,265,296,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,390,Soest,31,30,38,38,35,41,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,392,Steinfurt,28,26,31,49,57,66,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,393,Unna,78,74,74,72,80,76,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,394,Viersen,114,106,138,162,163,178,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,395,Warendorf,34,26,36,33,21,41,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,396,Wesel,104,64,123,97,119,121,1,1
7,Nord West,7,Nord West,378641,384612,397087,375013,390607,396023,,345,Aachen,397,Wuppertal,62,70,88,114,95,97,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,3,Braunschweig,32,33,34,31,34,35,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,4,Bremen,69,78,82,93,107,83,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,13,Emsland,34,25,45,39,32,40,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,18,Göttingen,44,44,44,42,44,38,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,20,Hamburg,264,222,240,257,303,301,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,22,Harburg,8,10,17,18,17,19,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,24,Herzogtum Lauenburg,14,9,4,8,11,7,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,25,Hildesheim,24,27,28,29,30,24,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,27,Kiel,14,27,26,26,37,30,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,29,Lübeck,35,26,19,25,26,23,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,31,Lüneburg,24,15,20,21,21,27,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,36,Oldenburg,11,31,20,25,28,20,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,39,Osnabrück,212,178,193,150,162,162,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,42,Ostholstein,12,19,13,19,30,17,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,44,Pinneberg,9,19,22,9,17,22,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,46,Region Hannover,182,217,235,186,241,249,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,47,Rendsburg-Eckernförde,21,17,11,16,12,13,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,51,Schleswig-Flensburg,19,11,8,12,16,5,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,52,Segeberg,9,12,10,6,17,20,1,1
7,Nord West,1,Nord,45240,45046,45223,44655,48753,46983,,346,Bielefeld,56,Stormarn,12,10,9,12,5,21,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,346,Bielefeld,65,Barnim,1,6,5,6,6,8,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,346,Bielefeld,66,Berlin,282,306,319,374,423,439,1,1
7,Nord West,2,Nord Ost,16906,14908,13889,15127,16758,16508,,346,Bielefeld,72,Ludwigslust-Parchim,0,3,3,1,3,4,1,1
